access_code,status_code,geocode_status,latitude,longitude,state,ev_level2_evse_num,ev_network,ev_workplace_charging,con_CHADEMO,con_J1772,con_J1772COMBO,con_NEMA520,con_NEMA515,con_TESLA,con_NEMA1450,access_days,access_hours,weekday_access,weekend_access,daily_access,total_weekly_hours,availability_class,is_24_7,primary_use_case,avg_distance_km,area_type,log_avg_distance_km,connector_count,connector_diversity
public,E,GPS,30.1272066424863,-81.5199650627034,FL,4.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.894967540487003,Rural,1.3596853456517872,1,0.14285714285714285
public,E,GPS,25.6981035152579,-80.1607744628856,FL,1.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.5388373064439163,Urban,0.431027135457023,1,0.14285714285714285
public,E,GPS,39.156278279803,-77.2219154180662,MD,5.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.30283861344599244,Urban,0.26454543279403975,1,0.14285714285714285
public,E,GPS,39.1077986,-77.1831142,MD,4.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.4716470146335562,Urban,0.38638219170877114,1,0.14285714285714285
public,E,GPS,40.309949323866,-75.6333135179993,PA,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,6.550714877064232,Rural,2.021642244482397,1,0.14285714285714285
public,E,GPS,40.3120706743875,-75.6322643045052,PA,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,6.800938692139894,Rural,2.0542440716007904,1,0.14285714285714285
public,E,GPS,33.806486984688,-117.85803200547,CA,3.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.009160928242998,Rural,0.6977171862797222,1,0.14285714285714285
public,E,GPS,34.0086575010201,-118.41256052452,CA,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.6616266294274962,Rural,0.5077970198280273,1,0.14285714285714285
public,E,GPS,38.6593728,-77.2974732,VA,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.2734799140637274,Rural,0.8213116594357759,1,0.14285714285714285
public,E,GPS,38.9579998568062,-76.9679075910898,MD,4.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.7292913855702654,Rural,1.0040420097786775,1,0.14285714285714285
public,E,GPS,34.0086575010201,-118.41256052452,CA,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.6616266294274962,Rural,0.5077970198280273,1,0.14285714285714285
public,E,GPS,36.0911680667328,-115.185253326147,NV,5.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.615089360185097,Rural,0.4793902865278563,1,0.14285714285714285
public,E,GPS,39.0895811272893,-77.1764481469054,MD,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.6068792408556662,Rural,0.47429393822903676,1,0.14285714285714285
public,E,GPS,27.9618399676822,-82.5147259321132,FL,4.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.5510135107259735,Urban,0.43890859513387825,1,0.14285714285714285
public,T,GPS,27.3815223202325,-82.5519284339845,FL,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.7335894948247497,Rural,1.005615578829687,1,0.14285714285714285
public,E,GPS,42.079546,-71.381941,MA,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.7830752117258928,Rural,1.0235565075921178,1,0.14285714285714285
public,E,GPS,28.281294,-81.341231,FL,1.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.0416012830009083,Rural,0.7137344425972645,1,0.14285714285714285
public,E,GPS,39.6364541850575,-78.843603477557,MD,4.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,5.562110869986832,Rural,1.881312330157658,1,0.14285714285714285
public,E,GPS,25.7589347945849,-80.1915930917188,FL,6.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.13618873710616153,Urban,0.12767944831774028,1,0.14285714285714285
public,E,GPS,28.8051035161925,-81.3448055423298,FL,4.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.46766865524010004,Urban,0.3836751930263017,1,0.14285714285714285
public,E,GPS,43.6246345971694,-83.915284204251,MI,2.0,Blink Network,0.0,False,False,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.5693488825513953,Urban,0.450660808848674,1,0.14285714285714285
public,E,GPS,26.621497362856,-81.8008728051793,FL,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.3921157433887625,Urban,0.33082470744172254,1,0.14285714285714285
public,E,GPS,39.0562931,-76.9553881,MD,4.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.6784505170990723,Rural,0.5178710565738891,1,0.14285714285714285
public,E,GPS,34.065396,-118.270555,CA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.7043336032937277,Rural,0.5331741858262162,1,0.14285714285714285
public,E,GPS,38.995279,-77.075514,MD,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.038147890175481376,Urban,0.03743825067922234,1,0.14285714285714285
public,E,GPS,44.627173,-123.061163,OR,2.0,ChargePoint Network,0.0,True,False,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.3098979359310334,Rural,1.196917353847408,2,0.2857142857142857
public,E,GPS,41.671219,-72.906552,CT,2.0,ChargePoint Network,0.0,True,False,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.003910355721289868,Urban,0.0039027301530149827,2,0.2857142857142857
public,E,GPS,41.671255,-72.906579,CT,2.0,ChargePoint Network,0.0,True,False,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.004801248801289045,Urban,0.004789759566702649,2,0.2857142857142857
public,E,GPS,39.017522,-77.376569,VA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.344239146463229,Rural,0.8519608914522264,1,0.14285714285714285
public,E,GPS,39.017547,-77.376616,VA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.3423392751283796,Rural,0.8511501202379137,1,0.14285714285714285
public,E,GPS,47.616311,-122.352152,WA,1.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.3475336473279321,Urban,0.29827599367696994,1,0.14285714285714285
public,E,GPS,33.619807,-84.238944,GA,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,4.5266928010170036,Rural,1.709589589800537,1,0.14285714285714285
public,E,GPS,34.035705,-84.676014,GA,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,2.5505394982349423,Rural,1.2670995632746376,1,0.14285714285714285
public,T,GPS,42.277492,-83.781521,MI,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,1.2039622993123924,Rural,0.7902567855692265,1,0.14285714285714285
public,E,GPS,33.835039,-84.574671,GA,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,3.849210578980151,Rural,1.578815924480783,1,0.14285714285714285
public,E,GPS,33.865803,-118.262224,CA,5.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.5611816672443026,Urban,0.44544301352177573,1,0.14285714285714285
public,T,GPS,42.329407,-72.635709,MA,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.7092740097154808,Rural,0.5360687246433304,1,0.14285714285714285
public,T,GPS,39.607034,-84.162776,OH,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.9231366212626592,Rural,0.6539575099814211,1,0.14285714285714285
public,T,GPS,39.296688,-84.390364,OH,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,3.62304862250938,Rural,1.5310543624738988,1,0.14285714285714285
public,T,GPS,42.032499,-71.236866,MA,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.88250129812574,Rural,0.6326013702671001,1,0.14285714285714285
public,E,GPS,38.979042,-77.349925,VA,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,1.7038694118643538,Rural,0.9946838625856409,1,0.14285714285714285
public,E,GPS,30.010692,-95.268914,TX,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.1928867329663156,Urban,0.1763761955793311,1,0.14285714285714285
public,E,GPS,41.84005,-88.002249,IL,2.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.9790370408739257,Rural,0.6826103834103648,1,0.14285714285714285
public,T,GPS,38.797986,-77.179635,VA,3.0,SHELL_RECHARGE,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,2.0515046817363207,Rural,1.115634807242206,1,0.14285714285714285
public,T,GPS,41.81627,-74.15214,NY,4.0,VIALYNK,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.8364557472887517,Rural,1.5761821688599003,1,0.14285714285714285
public,E,GPS,42.908828,-78.759731,NY,10.0,CHARGESMART_EV,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.7657594915542354,Rural,0.5685809046594219,1,0.14285714285714285
public,E,GPS,36.5572884199986,-121.921614689827,CA,4.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.8680084416391786,Rural,0.6248728588752293,1,0.14285714285714285
public,E,200-8,36.97746,-122.05226,CA,4.0,Non-Networked,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.766703599113729,Rural,1.0176565751225959,1,0.14285714285714285
private,E,200-8,36.80621,-120.01472,CA,1.0,Non-Networked,0.0,False,True,False,False,False,False,False,business,8.0,True,False,False,40.0,Medium,0,Commuter,8.709196736848922,Rural,2.2730735535310376,1,0.14285714285714285
public,E,GPS,38.154119410071,-85.712181362386,KY,2.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.2340091793629533,Rural,1.4431493407223577,1,0.14285714285714285
public,E,GPS,36.790249544287,-90.447272714334,MO,2.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,4.30231863316269,Rural,1.66814420284772,1,0.14285714285714285
public,E,GPS,35.173024287079,-92.721374369298,AR,1.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,21.278790566501822,Rural,3.1036351302150336,1,0.14285714285714285
public,E,GPS,34.8258433938149,-92.194122570005,AR,2.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.5650918223713113,Rural,0.9419942761774358,1,0.14285714285714285
public,E,GPS,39.1058311138991,-94.574388558512,MO,1.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.3014210949622274,Urban,0.2634568173850787,1,0.14285714285714285
public,E,GPS,38.936568654993,-94.671193075831,KS,1.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.6380242720245365,Rural,0.49349080340688856,1,0.14285714285714285
public,E,GPS,38.018228969116,-84.557007516518,KY,1.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.089109359414633,Rural,1.408327185807123,1,0.14285714285714285
public,E,GPS,38.1531148877108,-85.7123402294572,KY,2.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.318995193474877,Rural,1.4630227810987777,1,0.14285714285714285
public,E,GPS,33.4653777598,-94.0424509856,AR,1.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,4.591820254182083,Rural,1.7213048610282904,1,0.14285714285714285
public,E,GPS,33.47458700071,-94.0425009056,AR,1.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,4.8644731735143125,Rural,1.7689126525831322,1,0.14285714285714285
public,E,GPS,37.3587167448,-79.9601906893,VA,4.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.4245139673881426,Rural,0.8856310784821853,1,0.14285714285714285
public,E,GPS,32.4560196,-100.389838,TX,2.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,27.439577000466546,Rural,3.347781731423113,1,0.14285714285714285
public,E,GPS,26.168959914401,-97.9743838922,TX,4.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.7434252720033343,Rural,1.556759505959091,1,0.14285714285714285
public,E,GPS,26.19318748903,-98.233687263,TX,4.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.3366388887016782,Rural,1.2049639795599338,1,0.14285714285714285
public,E,GPS,29.94292543796,-95.332405102,TX,2.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.4810446653781502,Rural,0.9086797075214738,1,0.14285714285714285
public,E,GPS,29.548577409806,-95.1338419173454,TX,1.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.3677411734745306,Rural,0.8619364093057139,1,0.14285714285714285
public,E,GPS,36.7901600712,-90.4472722272,MO,1.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,4.296036300796706,Rural,1.6669586729912584,1,0.14285714285714285
public,E,GPS,30.043034668043,-94.1502112331526,TX,3.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.1892730821469835,Rural,1.4325272301353962,1,0.14285714285714285
public,E,GPS,28.92585701989,-98.5325473533107,TX,4.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.0338052089901,Rural,1.1098176761592928,1,0.14285714285714285
public,E,GPS,30.36576617806,-103.638824465877,TX,4.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,74.37239099108248,Rural,4.322441040731299,1,0.14285714285714285
public,E,GPS,31.092931277918,-97.7214529034873,TX,2.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.6906598108918636,Rural,0.9897864463962541,1,0.14285714285714285
public,E,GPS,34.825645497602,-92.193985117973,AR,2.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.5556892631784751,Rural,0.9383219575984532,1,0.14285714285714285
public,E,GPS,29.7742322953041,-95.2488555465334,TX,1.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.4981115627608,Rural,1.2522232693870865,1,0.14285714285714285
public,E,GPS,29.655858626678,-95.2555630812496,TX,1.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.6715111162816598,Rural,0.5137280773384982,1,0.14285714285714285
public,E,GPS,29.711436368222,-95.170198287358,TX,2.0,UNIVERSAL,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.966466376656558,Rural,1.6027085966224817,1,0.14285714285714285
public,E,GPS,33.4591195905091,-112.068506389624,AZ,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.33242657568504935,Urban,0.28700177286426926,1,0.14285714285714285
public,E,GPS,42.6938990530846,-88.2649065034498,WI,2.0,Blink Network,0.0,False,False,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,10.661290615161892,Rural,2.4562748622036277,1,0.14285714285714285
public,E,GPS,39.7357632036534,-89.7002442186392,IL,2.0,Blink Network,0.0,False,True,True,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.2659182802059279,Urban,0.2357977720381964,2,0.2857142857142857
public,E,GPS,27.94389,-82.52623,FL,4.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.6536920551526418,Rural,0.5030103973767149,1,0.14285714285714285
public,E,GPS,42.2710672909639,-88.8605935604804,IL,6.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.4714589110954213,Rural,0.9048086285388458,1,0.14285714285714285
public,E,GPS,44.4642800690035,-93.1504825619515,MN,1.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.8923202017100227,Rural,0.6378036961146981,1,0.14285714285714285
public,E,GPS,42.2710672909639,-88.8605935604804,IL,2.0,Blink Network,0.0,False,False,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.4714589110954213,Rural,0.9048086285388458,1,0.14285714285714285
public,E,GPS,44.543343,-123.359171,OR,2.0,Blink Network,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,2.8616628935751978,Rural,1.3510978921527912,1,0.14285714285714285
public,E,GPS,39.926767,-75.015744,NJ,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.8586740474048333,Rural,0.6198633557676125,1,0.14285714285714285
public,E,GPS,42.347225,-71.088578,MA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.0027303306164461693,Urban,0.002726610034549087,1,0.14285714285714285
public,E,GPS,36.009069,-120.12952,CA,1.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,12.152509655120069,Rural,2.576612588712658,1,0.14285714285714285
public,E,GPS,36.009071,-120.129565,CA,1.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,12.15537488135766,Rural,2.5768304113387948,1,0.14285714285714285
public,T,GPS,42.682175,-73.704143,NY,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.05930951504217204,Urban,0.057617294966616016,1,0.14285714285714285
public,T,GPS,42.625279,-73.737964,NY,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,1.1450348391055685,Rural,0.7631557942553383,1,0.14285714285714285
public,E,GPS,34.210247,-118.42995,CA,1.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.5113626925905079,Urban,0.4130116892919591,1,0.14285714285714285
public,E,GPS,41.699145,-72.894948,CT,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.06260357974768085,Urban,0.06072210388625016,1,0.14285714285714285
public,E,GPS,41.699395,-72.89532,CT,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.04906409310503369,Urban,0.04789842678984494,1,0.14285714285714285
public,E,GPS,44.478016,-73.21006,VT,1.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,0.22720710144086614,Urban,0.20474093831625173,1,0.14285714285714285
public,E,GPS,40.143969,-76.625866,PA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.8584411250835062,Rural,1.3502632483006005,1,0.14285714285714285
public,E,GPS,36.117029,-97.122268,OK,2.0,EV Connect,0.0,False,False,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,5.059759549732571,Rural,1.801670121032068,1,0.14285714285714285
public,E,GPS,26.167464,-97.96746,TX,2.0,EV Connect,0.0,False,False,True,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,3.8705470470722476,Rural,1.5832062607802584,1,0.14285714285714285
public,T,GPS,34.195589,-77.908833,NC,2.0,EV Connect,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,2.8469449321502696,Rural,1.347279309175963,1,0.14285714285714285
public,E,GPS,28.342486,-81.524679,FL,10.0,EV Connect,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.2454607641821696,Rural,0.8089107403055666,1,0.14285714285714285
public,E,GPS,45.423333,-123.795,OR,2.0,FLO,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.042998005326686,Rural,1.3969864972938537,1,0.14285714285714285
public,E,GPS,43.13031,-76.20852,NY,20.0,VIALYNK,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.34097224998524345,Urban,0.2933949105621192,1,0.14285714285714285
public,E,GPS,42.9297177655607,-88.049579874528,WI,2.0,Blink Network,0.0,False,False,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,3.906022916602886,Rural,1.5904636169633588,1,0.14285714285714285
public,E,GPS,30.5909816297729,-97.852373378124,TX,2.0,Blink Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.9072051439668043,Rural,0.6456388950155019,1,0.14285714285714285
public,E,GPS,46.550668,-87.46238,MI,2.0,Blink Network,0.0,False,True,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.487643715558996,Rural,0.9113359634807879,2,0.2857142857142857
public,E,GPS,40.438834,-79.960967,PA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.12584469208640595,Urban,0.11853359132913101,1,0.14285714285714285
public,E,GPS,36.007101,-119.962894,CA,1.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,4.390682931030724,Rural,1.6846720802399326,1,0.14285714285714285
public,E,GPS,40.239597,-76.96089,PA,1.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.045399790852745855,Urban,0.04439938723233099,1,0.14285714285714285
public,E,GPS,40.239548,-76.961394,PA,1.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.04088115815866174,Urban,0.040067621885070036,1,0.14285714285714285
public,E,GPS,40.23954,-76.961115,PA,1.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.03340578206183729,Urban,0.03285993203802818,1,0.14285714285714285
public,E,GPS,34.736431,-78.79443,NC,2.0,ChargePoint Network,0.0,True,False,True,False,False,False,False,monday,8.0,True,False,False,8.0,Low,0,Commuter,16.63551367815951,Rural,2.869914691597194,2,0.2857142857142857
public,E,GPS,42.202417,-70.756806,MA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.2179109518287723,Rural,0.7965657401640515,1,0.14285714285714285
public,E,GPS,42.202404,-70.756877,MA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.2144943560051111,Rural,0.7950240957235944,1,0.14285714285714285
public,E,GPS,31.762474,-85.95344,AL,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,34.24613036296801,Rural,3.562355746295271,1,0.14285714285714285
public,E,GPS,48.718918,-122.514109,WA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,1.056395156561295,Rural,0.7209545258965434,1,0.14285714285714285
public,E,GPS,32.952888,-117.235482,CA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.11387056048385895,Urban,0.1078409412925821,1,0.14285714285714285
public,E,GPS,38.700852,-90.15139,IL,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,5.2719807755187675,Rural,1.8360922179156618,1,0.14285714285714285
public,E,GPS,33.607914,-117.875369,CA,2.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.12236099234737993,Urban,0.11543449541332401,1,0.14285714285714285
public,E,GPS,33.607937,-117.875421,CA,1.0,ChargePoint Network,0.0,False,True,False,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,0.12389421867142798,Urban,0.11679963554044576,1,0.14285714285714285
public,E,GPS,32.665805,-107.153588,NM,2.0,ChargePoint Network,0.0,True,False,True,False,False,False,False,daily,24.0,True,True,True,168.0,24/7,1,Travel Corridor,47.694973721066695,Rural,3.885575815749123,2,0.2857142857142857
